uid	iid	label	sequence
3112	4040	1	3802,4050,4271,4052
4686	2068	1	3561,4153,4271,3952
9500	4149	1	4153,4271,4052,3952
9500	4152	1	4271,4052,3952,4149
10661	4152	1	4153,1908,4271,2068
11558	2847	1	3818,1944,1413,2271
11558	3467	1	1944,1413,2271,2847
11583	2068	1	3818,4153,4052,3952
13655	2068	1	3556,3638,3637,4153
13655	4152	1	3638,3637,4153,2068
14353	4041	1	3879,3899,4153,4271
14353	4152	1	3899,4153,4271,4041
16666	4152	1	3637,3638,4153,2330
17011	73	1	1162,1368,2342,3556
18810	4041	1	2342,1450,2778,4052
20065	4040	1	4153,3717,4052,4271
21836	55	1	2584,3348,4025,4052
5332	4041	1	2664,2420,3637,3249
7029	4153	1	572,574,560,2114
10037	4041	1	2664,2778,3249,4271
10168	4148	1	1827,3556,3249,3658
10460	4041	1	2342,3249,3818,4025
21429	4271	1	1450,1262,3818,4025
21752	3952	1	3637,3638,3560,4153
21920	4041	1	3404,2310,3182,3818
1397	4041	1	1262,4153,262,4149
11583	4149	1	4153,4052,3952,2068
19042	4149	1	3638,3560,2330,4153
19042	4152	1	3560,2330,4153,4149
19922	4041	1	2132,370,195,4052
19922	4149	1	370,195,4052,4041
5841	4041	1	3878,1072,4052,3664
19309	4041	1	2337,3802,1450,4050
20065	3831	1	3717,4052,4271,4040
20065	4149	1	4052,4271,4040,3831
3360	4152	1	3348,3249,3879,4153
4269	4041	1	2310,3182,4025,4040
9658	4152	1	1307,1450,2778,4153
18976	2068	1	3754,3560,3561,4153
6914	2123	1	3485,391,425,1196
3112	4041	1	4050,4271,4052,4040
3181	4040	1	3249,1262,3818,4271
13103	4041	1	2420,3182,2778,1262
4686	4152	1	4153,4271,3952,2068
5827	4149	1	844,3561,4153,3952
5827	4152	1	3561,4153,3952,4149
10954	464	1	737,1753,2501,1488
19906	4148	1	215,4153,4271,4052
20248	2068	1	695,681,3561,3952
14146	4041	1	3182,2778,3818,4025
9208	2068	1	3638,3637,4153,4271
10008	4152	1	1165,3556,3638,4153
12703	4149	1	3638,3879,4153,4271
19565	3390	1	4153,1158,4052,414
3181	4041	1	1262,3818,4271,4040
6914	3856	1	391,425,1196,2123
14632	1117	1	1266,2412,989,3147
15189	4040	1	1450,3182,3561,1262
19565	4041	1	1158,4052,414,3390
9184	4041	1	3802,2310,3348,4025
11558	866	1	1413,2271,2847,3467
11558	5390	1	2271,2847,3467,866
11558	7699	1	2847,3467,866,5390
13655	530	1	3637,4153,2068,4152
974	560	1	1178,3283,3284,1271
6234	3064	1	4271,2363,3952,535
14466	4152	1	3561,3879,4153,4271
15314	4149	1	1262,3115,3879,3899
18649	4041	1	3802,2664,3658,4271
18649	4365	1	2664,3658,4271,4041
12703	914	1	3879,4153,4271,4149
16666	2068	1	3638,4153,2330,4152
21815	4040	1	71,2664,2420,4025
15310	4041	1	2342,3336,3658,4052
15903	4041	1	3182,2778,4059,3879
16919	4152	1	28,3556,3561,4271
349	4152	1	3348,3879,3771,4153
7157	1762	1	1161,444,3939,917
16490	216	1	3561,1093,9,215
21429	4040	1	1262,3818,4025,4271
9054	4152	1	3638,4153,4271,4052
6209	4041	1	3768,1262,3879,2330
8627	3216	1	3560,2262,3207,4152
3442	4149	1	3560,3637,4050,4153
3442	4152	1	3637,4050,4153,4149
7558	408	1	2477,4874,1129,3142
10041	4148	1	3249,1152,4149,4040
1933	2830	1	209,688,1774,3846
6234	488	1	2363,3952,535,3064
15465	4152	1	4025,4050,4271,2295
19302	3952	1	2420,1450,2778,1262
19302	4148	1	1450,2778,1262,3952
19857	1888	1	3560,3561,4153,4052
14630	4271	1	2664,3818,3879,4153
17405	502	1	3012,3283,3284,3071
17405	1324	1	3283,3284,3071,502
2489	2788	1	844,997,1273,2584
10482	4041	1	1450,4271,4059,4040
17976	4149	1	3638,1262,4153,4271
19565	4149	1	4052,414,3390,4041
21704	4148	1	3658,4025,1262,4271
1983	2068	1	3230,4025,844,4271
3599	4353	1	3228,1700,1968,2506
6234	4164	1	3952,535,3064,488
8353	3952	1	3556,2114,4050,4153
9201	4149	1	3249,3637,3899,4153
9208	4149	1	3637,4153,4271,2068
10954	1449	1	1753,2501,1488,464
12048	4149	1	3638,3637,3560,4153
21752	4149	1	3638,3560,4153,3952
12652	4152	1	419,418,3249,3879
8212	1710	1	3771,942,1708,1709
21664	3192	1	642,3658,1262,2330
9054	534	1	4153,4271,4052,4152
9801	124	1	1559,1139,2648,3651
10611	4152	1	2114,3249,4059,4153
11189	3667	1	1519,408,1375,4197
11189	4272	1	408,1375,4197,3667
16983	4151	1	2664,1450,3560,3561
5827	4151	1	4153,3952,4149,4152
9500	4151	1	4052,3952,4149,4152
9500	4678	1	3952,4149,4152,4151
10661	4151	1	1908,4271,2068,4152
12703	4151	1	4153,4271,4149,914
16765	4151	1	3802,1450,3348,4052
19779	4678	1	1243,2114,3638,4153
4686	4151	1	4271,3952,2068,4152
6372	4699	1	5633,5635,4037,5646
6372	5631	1	5635,4037,5646,4699
6372	5638	1	4037,5646,4699,5631
6372	7577	1	5646,4699,5631,5638
17976	4678	1	1262,4153,4271,4149
18976	4151	1	3560,3561,4153,2068
19565	1011	1	414,3390,4041,4149
19779	4151	1	2114,3638,4153,4678
2489	4151	1	997,1273,2584,2788
4129	925	1	1052,722,3878,771
21863	4037	1	5634,5635,5637,3488
3112	4678	1	4271,4052,4040,4041
4241	1596	1	1774,3795,3738,1284
1352	4678	1	2342,1262,4025,4041
20065	4151	1	4271,4040,3831,4149
20541	3939	1	294,300,1539,4027
2489	2165	1	1273,2584,2788,4151
3112	4151	1	4052,4040,4041,4678
20541	468	1	300,1539,4027,3939
349	4040	1	3879,3771,4153,4152
2550	4678	1	2420,4084,3348,4271
1397	4373	1	4153,262,4149,4041
9801	426	1	1139,2648,3651,124
11033	4151	1	3802,3182,3249,4271
19007	4041	1	898,2778,3658,3560
18649	4476	1	3658,4271,4041,4365
7157	2061	1	444,3939,917,1762
7157	2605	1	3939,917,1762,2061
2204	2627	1	4301,3339,1943,2030
4269	4678	1	3182,4025,4040,4041
10168	215	1	3556,3249,3658,4148
4444	681	1	1249,1262,3639,4025
10612	4678	1	2647,3952,4052,4040
11643	78	1	2510,2512,1703,2451
11643	4465	1	2512,1703,2451,78
16190	4052	1	1450,2114,3560,4153
15465	4678	1	4050,4271,2295,4152
21664	4151	1	3658,1262,2330,3192
18606	950	1	957,961,959,962
22160	4678	1	3182,1196,4050,3952
3938	4151	1	1136,4153,2330,3952
4372	1667	1	2194,507,3390,4810
4473	1955	1	1051,3658,1262,4678
14353	4678	1	4153,4271,4041,4152
16735	209	1	1162,192,688,4332
22015	4678	1	1207,3556,3638,2068
11558	3911	1	3467,866,5390,7699
19178	1904	1	3639,3770,3644,3855
3442	4678	1	4050,4153,4149,4152
6234	143	1	535,3064,488,4164
15835	2118	1	3754,3561,4050,4052
15835	4678	1	3561,4050,4052,2118
15945	4151	1	3638,3637,3560,4153
19565	4678	1	3390,4041,4149,1011
3919	2068	1	2145,4052,4153,2337
4241	4151	1	3795,3738,1284,1596
4241	4678	1	3738,1284,1596,4151
4290	4151	1	3561,3879,3899,4153
4420	4151	1	3249,4025,4271,4041
4420	4678	1	4025,4271,4041,4151
6514	4040	1	2337,2342,3802,3561
6514	4151	1	2342,3802,3561,4040
7157	2046	1	917,1762,2061,2605
9208	2330	1	4153,4271,2068,4149
9979	1303	1	2591,2756,2951,524
11788	4678	1	3759,2114,3348,4271
13164	3763	1	3768,1442,1201,893
15276	4678	1	3768,3348,4040,4041
15314	4678	1	3115,3879,3899,4149
16339	4678	1	3182,4271,3952,4148
17636	209	1	2966,784,4050,4052
292	4041	1	3249,3658,4050,4059
4226	688	1	4050,436,3952,4041
6225	4322	1	258,296,3818,4025
10954	4618	1	2501,1488,464,1449
18561	4678	1	2300,2342,2310,3802
6670	1402	1	688,1245,3719,3666
13583	1134	1	1592,3059,3542,1636
15874	4044	1	3561,1262,4271,4052
15874	4045	1	1262,4271,4052,4044
15874	4048	1	4271,4052,4044,4045
15874	4678	1	4052,4044,4045,4048
6518	4679	1	2310,4050,4059,3952
15874	3409	1	4044,4045,4048,4678
19857	3691	1	3561,4153,4052,1888
22160	4679	1	1196,4050,3952,4678
10168	4676	1	3249,3658,4148,215
11385	4679	1	2300,2420,4271,2068
15874	1387	1	4045,4048,4678,3409
15874	4334	1	4048,4678,3409,1387
20321	4271	1	2420,3348,3658,3878
10152	4676	1	668,2126,4025,4307
11393	4676	1	3182,3249,3878,3952
14354	4676	1	369,2337,4050,4148
15314	4151	1	3879,3899,4149,4678
19193	4676	1	557,760,761,650
2302	4676	1	710,3637,3638,2068
2302	4679	1	3637,3638,2068,4676
5878	4679	1	2300,2342,2664,2420
6514	2068	1	3802,3561,4040,4151
10150	4676	1	1772,1262,2309,3952
14388	4679	1	4050,4271,4052,4040
15314	4271	1	3899,4149,4678,4151
15495	4676	1	1262,4052,4271,3952
16339	4679	1	4271,3952,4148,4678
21103	4152	1	1262,4025,4153,3952
21752	4151	1	3560,4153,3952,4149
1397	1205	1	262,4149,4041,4373
6733	4151	1	1603,4153,4149,4152
16347	1758	1	409,3836,3101,3100
18413	148	1	408,575,796,1074
20065	4678	1	4040,3831,4149,4151
21667	4678	1	2342,2420,4052,4271
21667	4679	1	2420,4052,4271,4678
21837	4676	1	3182,3556,3637,2877
2204	4676	1	3339,1943,2030,2627
6460	4676	1	2300,3802,1827,1457
10954	2978	1	1488,464,1449,4618
19779	4679	1	3638,4153,4678,4151
3112	4679	1	4040,4041,4678,4151
11583	4151	1	4052,3952,2068,4149
197	4679	1	3637,3638,788,4050
6920	4676	1	3560,1262,3879,4153
4444	4676	1	1262,3639,4025,681
11064	912	1	3818,4052,2211,4149
16735	4047	1	192,688,4332,209
11558	2897	1	866,5390,7699,3911
14917	4085	1	921,4153,4052,3952
17147	4679	1	1498,2778,3879,4271
18745	2915	1	764,4148,4177,4678
2204	4322	1	1943,2030,2627,4676
2529	4149	1	3249,3879,4153,4271
11222	4679	1	2342,2664,3249,1262
14917	209	1	4153,4052,3952,4085
6234	76	1	3064,488,4164,143
17976	2068	1	4153,4271,4149,4678
17976	4679	1	4271,4149,4678,2068
4269	4679	1	4025,4040,4041,4678
10041	32	1	1152,4149,4040,4148
10150	1140	1	1262,2309,3952,4676
2550	4679	1	4084,3348,4271,4678
4241	3796	1	1284,1596,4151,4678
4241	425	1	1596,4151,4678,3796
18745	3693	1	4148,4177,4678,2915
7012	5509	1	1057,2814,2126,2723
16490	73	1	1093,9,215,216
16490	74	1	9,215,216,73
16490	77	1	215,216,73,74
16490	3693	1	216,73,74,77
21411	4676	1	3249,4050,3952,4052
8706	2241	1	1547,1758,3666,2171
14917	4676	1	4052,3952,4085,209
7012	348	1	2814,2126,2723,5509
9084	1786	1	2807,1162,1245,3734
18466	4756	1	1413,241,1851,791
20065	4679	1	3831,4149,4151,4678
21103	4676	1	4025,4153,3952,4152
9500	4679	1	4149,4152,4151,4678
18976	4676	1	3561,4153,2068,4151
22015	4679	1	3556,3638,2068,4678
15314	4153	1	4149,4678,4151,4271
17627	4676	1	652,3249,2330,2068
22107	4676	1	3182,4025,2068,4678
4033	4676	1	3249,2330,4678,4148
4226	4676	1	436,3952,4041,688
4226	4679	1	3952,4041,688,4676
4241	4679	1	4151,4678,3796,425
4354	4676	1	2942,139,3348,1262
5304	4806	1	3863,268,2902,404
7286	4679	1	2337,4050,3952,4676
9109	4676	1	2300,2337,3802,2342
9109	4678	1	2337,3802,2342,4676
11108	530	1	1201,2028,3344,124
21836	4676	1	3348,4025,4052,55
5304	3339	1	268,2902,404,4806
5304	5107	1	2902,404,4806,3339
5332	4676	1	2420,3637,3249,4041
18000	4679	1	613,1009,2946,4148
19849	3467	1	1269,2843,188,2477
15835	4676	1	4050,4052,2118,4678
21189	4679	1	2337,4050,3952,4676
2050	3818	1	2300,2342,1450,3249
11996	3390	1	844,342,6906,1750
4549	4679	1	3149,1262,4052,3952
7188	3848	1	365,3102,2604,3241
11973	4679	1	1201,4153,4149,4152
12934	4676	1	3637,3249,4153,3952
19128	6906	1	1205,2342,408,2360
11558	5103	1	5390,7699,3911,2897
11189	4082	1	1375,4197,3667,4272
11643	2905	1	1703,2451,78,4465
11643	3141	1	2451,78,4465,2905
21704	4676	1	4025,1262,4271,4148
9208	4676	1	4271,2068,4149,2330
11558	4303	1	7699,3911,2897,5103
5704	1377	1	649,77,3838,3691
5704	3846	1	77,3838,3691,1377
11896	4841	1	2322,4148,4810,4244
5704	6792	1	3838,3691,1377,3846
16735	1307	1	688,4332,209,4047
5704	3300	1	3691,1377,3846,6792
10611	4149	1	3249,4059,4153,4152
4473	1136	1	3658,1262,4678,1955
5704	3920	1	1377,3846,6792,3300
11897	4050	1	1730,3666,1728,5698
15772	4678	1	3249,2330,4040,4041
14257	4224	1	3556,215,4271,4008
668	2068	1	3767,3768,192,688
2146	4198	1	1136,458,322,2330
17133	4678	1	2337,3556,4271,4676
3475	3596	1	1617,1935,2041,2378
4509	4149	1	3638,1262,4153,2330
1177	4679	1	3336,3249,4050,4059
10482	4676	1	4271,4059,4040,4041
19418	4676	1	3670,4010,1730,4271
9280	268	1	2611,659,1195,3384
9280	2012	1	659,1195,3384,268
15465	905	1	4271,2295,4152,4678
11643	4341	1	78,4465,2905,3141
19418	4679	1	4010,1730,4271,4676
5841	2248	1	1072,4052,3664,4041
15465	2633	1	2295,4152,4678,905
21837	2563	1	3556,3637,2877,4676
7375	4205	1	1229,3666,65,3678
11583	2070	1	3952,2068,4149,4151
18745	1211	1	4177,4678,2915,3693
18745	1859	1	4678,2915,3693,1211
642	4699	1	3488,5634,5637,4037
11583	2951	1	2068,4149,4151,2070
20698	3849	1	248,1371,1519,3390
17405	4970	1	3284,3071,502,1324
5046	4678	1	3561,4153,4149,4152
6372	4858	1	4699,5631,5638,7577
12172	1912	1	1127,3436,2020,2025
17997	3739	1	688,1457,2803,3398
5304	5105	1	404,4806,3339,5107
1616	520	1	3373,829,6691,3546
1616	2791	1	829,6691,3546,520
18840	3102	1	1730,1610,560,3840
6234	2999	1	488,4164,143,76
2204	3638	1	2030,2627,4676,4322
2550	4676	1	3348,4271,4678,4679
18840	387	1	1610,560,3840,3102
2204	4660	1	2627,4676,4322,3638
11896	2531	1	4148,4810,4244,4841
11189	752	1	4197,3667,4272,4082
16735	560	1	4332,209,4047,1307
19922	882	1	195,4052,4041,4149
19922	4631	1	4052,4041,4149,882
22160	2114	1	4050,3952,4678,4679
265	5013	1	595,2895,2981,3036
761	4013	1	951,2992,1162,2802
5304	4811	1	4806,3339,5107,5105
761	3392	1	2992,1162,2802,4013
7375	3702	1	3666,65,3678,4205
11896	385	1	4810,4244,4841,2531
11896	5084	1	4244,4841,2531,385
16735	2807	1	209,4047,1307,560
668	4676	1	3768,192,688,2068
668	4679	1	192,688,2068,4676
9500	2114	1	4152,4151,4678,4679
18840	721	1	560,3840,3102,387
20033	4046	1	2400,688,1784,2807
4033	3638	1	2330,4678,4148,4676
13853	4040	1	2420,1450,3182,1262
13853	4041	1	1450,3182,1262,4040
13853	4151	1	3182,1262,4040,4041
18801	4676	1	2300,2342,2420,1450
19565	2558	1	4041,4149,1011,4678
19565	2905	1	4149,1011,4678,2558
19533	3939	1	408,1976,385,1639
771	4679	1	2310,2664,2420,3818
5304	5106	1	3339,5107,5105,4811
16490	681	1	73,74,77,3693
5856	4679	1	3348,4148,3151,4152
8353	4148	1	2114,4050,4153,3952
11897	4595	1	3666,1728,5698,4050
11897	4964	1	1728,5698,4050,4595
13156	4676	1	2172,3556,3348,3899
13625	3195	1	312,508,1349,1357
14678	2430	1	1252,3527,2971,844
21355	4676	1	3348,3249,3878,2068
6117	3130	1	1284,18,11295,705
18485	3708	1	2575,4153,4271,4052
19007	363	1	2778,3658,3560,4041
10687	2171	1	532,8770,664,1407
6193	4678	1	1244,4052,3952,4679
18935	1492	1	388,685,726,727
19922	127	1	4041,4149,882,4631
20541	2817	1	1539,4027,3939,468
13164	2720	1	1442,1201,893,3763
22160	65	1	3952,4678,4679,2114
11581	761	1	2029,949,3017,2872
20541	2590	1	4027,3939,468,2817
20541	3566	1	3939,468,2817,2590
15914	2566	1	1191,1193,1197,1241
20541	2542	1	468,2817,2590,3566
4420	4679	1	4271,4041,4151,4678
18000	1315	1	1009,2946,4148,4679
3281	1207	1	2415,746,1256,1810
20800	4652	1	3348,4025,4271,4041
20800	4653	1	4025,4271,4041,4652
3662	4651	1	4025,4271,4041,4148
14146	4652	1	2778,3818,4025,4041
2204	4651	1	4676,4322,3638,4660
13853	4652	1	1262,4040,4041,4151
13853	4653	1	4040,4041,4151,4652
18810	4651	1	1450,2778,4052,4041
18810	4652	1	2778,4052,4041,4651
22107	4653	1	4025,2068,4678,4676
4549	4651	1	1262,4052,3952,4679
9500	4652	1	4151,4678,4679,2114
9500	4653	1	4678,4679,2114,4652
10150	4652	1	2309,3952,4676,1140
10279	4653	1	3348,1262,3818,4651
20383	4653	1	176,3818,4271,4676
21189	4652	1	4050,3952,4676,4679
21429	4678	1	3818,4025,4271,4040
4041	4651	1	174,258,1815,3639
4041	4653	1	258,1815,3639,4651
4269	4651	1	4040,4041,4678,4679
6670	534	1	1245,3719,3666,1402
8202	4678	1	2420,3658,3561,4025
10850	4652	1	3348,3561,4365,3702
3546	4812	1	1328,4289,4250,4885
15465	4651	1	4152,4678,905,2633
17869	4652	1	3899,4271,3952,1149
17869	4653	1	4271,3952,1149,4652
9280	3573	1	1195,3384,268,2012
10386	4045	1	1728,3334,4660,4661
14436	4679	1	4050,4052,3952,4651
15903	4652	1	2778,4059,3879,4041
17405	4651	1	3071,502,1324,4970
17405	4652	1	502,1324,4970,4651
6225	4652	1	296,3818,4025,4322
6234	855	1	4164,143,76,2999
6234	4651	1	143,76,2999,855
21998	4873	1	587,94,3775,3783
1528	1928	1	379,975,8529,325
2964	4652	1	3336,4025,4153,2068
5827	4651	1	3952,4149,4152,4151
17390	4653	1	4025,4050,3296,3952
9184	4652	1	2310,3348,4025,4041
11240	4652	1	3802,3818,3878,4025
16490	1962	1	74,77,3693,681
19922	4653	1	4149,882,4631,127
20419	4651	1	2342,1450,3249,3818
21411	4651	1	4050,3952,4052,4676
21411	4653	1	3952,4052,4676,4651
6920	4652	1	1262,3879,4153,4676
6920	4653	1	3879,4153,4676,4652
10041	4653	1	4149,4040,4148,32
20541	2722	1	2817,2590,3566,2542
3938	4653	1	4153,2330,3952,4151
12254	4652	1	1262,4052,3952,3879
9280	267	1	3384,268,2012,3573
21429	4652	1	4025,4271,4040,4678
21998	2028	1	94,3775,3783,4873
2204	4653	1	4322,3638,4660,4651
11240	4651	1	3818,3878,4025,4652
17147	4651	1	2778,3879,4271,4679
1352	4652	1	1262,4025,4041,4678
11028	4651	1	2300,2342,2420,3818
5704	1442	1	3846,6792,3300,3920
12441	4653	1	1944,2884,2902,4651
8934	4653	1	3100,417,420,128
14938	4652	1	3658,4041,4676,4651
15835	4652	1	4052,2118,4678,4676
15369	3971	1	3352,4018,3354,3459
19849	3152	1	2843,188,2477,3467
20647	252	1	447,3366,3604,3963
2141	4651	1	2811,329,4052,3952
2141	4652	1	329,4052,3952,4651
12665	4653	1	2310,3818,4025,4041
21664	4653	1	1262,2330,3192,4151
21920	4653	1	2310,3182,3818,4041
8925	3799	1	3373,1755,2315,2791
7188	1245	1	3102,2604,3241,3848
9280	3970	1	268,2012,3573,267
9280	4970	1	2012,3573,267,3970
19315	4153	1	3182,3638,4676,4152
19600	377	1	1286,1189,1897,1730
10661	3545	1	4271,2068,4152,4151
15945	4679	1	3637,3560,4153,4151
5119	1558	1	2342,3802,4679,4806
14466	4653	1	3879,4153,4271,4152
19487	1929	1	1764,3449,4849,451
21752	4652	1	4153,3952,4149,4151
771	4651	1	2664,2420,3818,4679
1983	4651	1	4025,844,4271,2068
9054	4050	1	4271,4052,4152,534
10037	4652	1	2778,3249,4271,4041
10037	4653	1	3249,4271,4041,4652
14353	4653	1	4271,4041,4152,4678
10150	379	1	3952,4676,1140,4652
3204	5684	1	2232,3681,2217,719
14917	4652	1	3952,4085,209,4676
20541	1730	1	2590,3566,2542,2722
22032	4725	1	3818,1262,4025,4652
2669	4652	1	1450,3336,1262,3693
2971	4653	1	3878,4025,2068,4149
8033	4652	1	3182,3249,1262,3879
10602	1129	1	578,1833,1922,258
10602	2801	1	1833,1922,258,1129
10602	3645	1	1922,258,1129,2801
15495	4725	1	4052,4271,3952,4676
19922	4652	1	882,4631,127,4653
6670	989	1	3719,3666,1402,534
15903	4725	1	4059,3879,4041,4652
10612	2520	1	3952,4052,4040,4678
6485	4651	1	3879,4153,2068,4041
9280	5337	1	3573,267,3970,4970
18801	4651	1	2342,2420,1450,4676
20861	4651	1	1450,3348,4052,2068
4226	4609	1	4041,688,4676,4679
12254	4725	1	4052,3952,3879,4652
13399	3122	1	2069,2059,2994,5045
21749	1288	1	291,182,4651,994
3938	2925	1	2330,3952,4151,4653
9299	4725	1	2605,1450,3818,4652
20541	5175	1	3566,2542,2722,1730
21749	4725	1	182,4651,994,1288
2310	1067	1	1596,394,1076,206
12921	992	1	2431,997,1194,3466
4226	4317	1	688,4676,4679,4609
12652	4725	1	418,3249,3879,4152
18649	4725	1	4271,4041,4365,4476
9280	3532	1	267,3970,4970,5337
17147	4725	1	3879,4271,4679,4651
21664	4725	1	2330,3192,4151,4653
21749	257	1	4651,994,1288,4725
21749	2462	1	994,1288,4725,257
12333	2269	1	4351,2228,2232,2235
18491	4932	1	4253,2949,5343,2670
12333	2140	1	2228,2232,2235,2269
12333	2268	1	2232,2235,2269,2140
18088	294	1	891,3849,258,4272
6689	839	1	3762,75,76,706
9280	3130	1	3970,4970,5337,3532
10197	2569	1	3668,329,4169,2568
19392	4725	1	3336,3249,1262,4678
4354	4725	1	139,3348,1262,4676
6920	4725	1	4153,4676,4652,4653
6953	4725	1	1787,3591,4052,4676
17011	143	1	1368,2342,3556,73
21103	4725	1	4153,3952,4152,4676
6900	524	1	768,2781,941,2254
9341	761	1	2869,3720,2287,4030
15314	4725	1	4678,4151,4271,4153
1779	788	1	1434,809,605,3446
2302	4725	1	3638,2068,4676,4679
7477	3412	1	1637,3706,4012,2111
8068	2787	1	1390,3339,3060,1245
11222	4725	1	2664,3249,1262,4679
2141	4725	1	4052,3952,4651,4652
10612	4828	1	4052,4040,4678,2520
10612	4833	1	4040,4678,2520,4828
7346	4725	1	3249,3488,1262,4052
9054	4678	1	4052,4152,534,4050
9968	703	1	1730,262,1536,2720
11558	3768	1	3911,2897,5103,4303
11558	3788	1	2897,5103,4303,3768
19600	2243	1	1189,1897,1730,377
10197	1858	1	329,4169,2568,2569
11897	3071	1	5698,4050,4595,4964
14257	44	1	215,4271,4008,4224
5286	3560	1	3638,3249,3879,3899
19193	931	1	760,761,650,4676
11558	135	1	5103,4303,3768,3788
12333	5684	1	2235,2269,2140,2268
15222	4963	1	809,1974,2883,3329
2489	1336	1	2584,2788,4151,2165
12333	3313	1	2269,2140,2268,5684
12333	3975	1	2140,2268,5684,3313
20541	1660	1	2542,2722,1730,5175
20541	3517	1	2722,1730,5175,1660
20834	4864	1	868,2141,2420,495
21837	4812	1	3637,2877,4676,2563
3546	1430	1	4289,4250,4885,4812
14457	2807	1	113,764,3182,4271
22116	2775	1	2984,3914,2435,1413
19922	6955	1	4631,127,4653,4652
1726	492	1	82,185,189,484
22116	832	1	3914,2435,1413,2775
6193	4652	1	4052,3952,4679,4678
8202	4653	1	3658,3561,4025,4678
9280	4254	1	4970,5337,3532,3130
17229	5385	1	1700,1599,390,1662
2204	5148	1	3638,4660,4651,4653
2945	1053	1	4258,3148,813,4580
3039	1288	1	262,416,958,2300
7375	1774	1	65,3678,4205,3702
10954	5426	1	464,1449,4618,2978
10954	5427	1	1449,4618,2978,5426
10954	5452	1	4618,2978,5426,5427
13853	4725	1	4041,4151,4652,4653
6670	3755	1	3666,1402,534,989
11064	1245	1	4052,2211,4149,912
4226	3478	1	4676,4679,4609,4317
18969	4785	1	291,366,3271,2550
10405	2572	1	2363,649,3807,4417
11064	999	1	2211,4149,912,1245
3546	4301	1	4250,4885,4812,1430
11064	1307	1	4149,912,1245,999
15465	2521	1	4678,905,2633,4651
2137	3881	1	1162,4048,4044,4046
21658	2299	1	4046,4048,4049,921
9280	2797	1	5337,3532,3130,4254
16823	5099	1	840,2115,3252,444
4420	4148	1	4041,4151,4678,4679
4241	4725	1	4678,3796,425,4679
5119	6382	1	3802,4679,4806,1558
9109	4652	1	3802,2342,4676,4678
15947	3250	1	5772,444,615,3248
15947	3251	1	444,615,3248,3250
4047	3708	1	4511,1226,226,903
3039	4917	1	416,958,2300,1288
10749	3817	1	681,3348,3818,3816
6701	209	1	775,2975,9662,40
3039	2087	1	958,2300,1288,4917
9999	4432	1	791,4489,4887,2076
22116	3932	1	2435,1413,2775,832
2886	4052	1	192,1162,438,1245
16350	2400	1	408,2247,4651,4652
2886	727	1	1162,438,1245,4052
14690	4679	1	3638,651,4153,3952
22160	5511	1	4678,4679,2114,65
5722	5475	1	3348,1262,4651,4725
15947	3252	1	615,3248,3250,3251
19600	1234	1	1897,1730,377,2243
19600	1809	1	1730,377,2243,1234
10612	6423	1	4678,2520,4828,4833
1519	2495	1	1614,7033,1667,2010
5304	3823	1	5107,5105,4811,5106
2146	5347	1	458,322,2330,4198
5304	2084	1	5105,4811,5106,3823
5304	3825	1	4811,5106,3823,2084
5304	5695	1	5106,3823,2084,3825
10150	5152	1	4676,1140,4652,379
9084	5564	1	1162,1245,3734,1786
1779	1050	1	809,605,3446,788
8869	5475	1	2114,3952,4271,2068
9327	5631	1	3488,4037,4628,5244
9327	7577	1	4037,4628,5244,5631
5304	5012	1	3823,2084,3825,5695
5304	5014	1	2084,3825,5695,5012
5304	5516	1	3825,5695,5012,5014
6234	4488	1	76,2999,855,4651
6747	914	1	1297,219,1708,337
16852	5475	1	3249,1262,4651,4725
20019	1637	1	2026,952,1486,4201
11064	5347	1	912,1245,999,1307
5304	5514	1	5695,5012,5014,5516
9327	3489	1	4628,5244,5631,7577
9327	4858	1	5244,5631,7577,3489
