uid	iid	label	sequence
14342	4773	1	1887,2634,2736,2322
14409	3597	1	2581,2634,2635,2736
609	2323	1	2634,2635,2736,2322
2005	3579	1	2635,2565,321,2736
5542	1863	1	609,1506,1454,1177
12494	2322	1	856,1298,1411,2228
12494	3579	1	1298,1411,2228,2322
1924	3579	1	2634,2565,2736,2679
1924	3597	1	2565,2736,2679,3579
2005	3597	1	2565,321,2736,3579
5320	3597	1	2580,2581,2736,3579
5735	2736	1	2581,2634,2635,2565
8192	2565	1	2580,2634,3111,3110
8192	2679	1	2634,3111,3110,2565
10171	3128	1	3151,3302,3537,2011
13536	3232	1	2581,2679,2736,3597
10171	3529	1	3302,3537,2011,3128
10509	3597	1	423,445,2736,3596
188	3579	1	312,2634,2736,3597
659	3511	1	1139,2049,2417,3298
886	3579	1	2634,3111,2565,2736
6219	2037	1	808,923,1665,2625
8688	2323	1	3110,2565,3579,2736
8712	3362	1	1288,1972,1205,961
10171	259	1	3537,2011,3128,3529
10171	3512	1	2011,3128,3529,259
10582	3597	1	2565,2736,2679,3579
11262	3579	1	2634,2635,2565,2679
11264	3579	1	2581,2679,2736,4773
14384	3579	1	3105,3106,2449,2736
2767	3579	1	1299,2190,2565,2736
2767	3596	1	2190,2565,2736,3579
3453	3597	1	2565,2581,2736,3579
3693	3596	1	126,312,3052,3579
3866	3597	1	1311,822,1867,3579
4095	3596	1	1146,1463,627,653
4698	680	1	513,3178,686,1917
4907	3579	1	3126,3236,3552,2435
5542	3596	1	1506,1454,1177,1863
5542	4773	1	1454,1177,1863,3596
5637	3597	1	2581,2679,2736,3596
7318	3579	1	3118,2581,2565,2736
8257	3596	1	3111,2581,2736,3579
8842	3579	1	2635,2634,2565,3597
9286	3579	1	2634,2581,3111,2736
9286	3597	1	2581,3111,2736,3579
10299	2440	1	2682,674,3551,3613
10509	2561	1	445,2736,3596,3597
13684	3579	1	2580,2736,3596,3597
14342	3579	1	2634,2736,2322,4773
14342	3597	1	2736,2322,4773,3579
1721	3269	1	1458,3179,3381,926
2821	4773	1	2635,2581,2679,2736
5338	3579	1	3110,3111,2565,2736
5735	3596	1	2634,2635,2565,2736
6183	3262	1	965,639,550,3260
6814	3579	1	2635,2565,2581,2736
6814	3596	1	2565,2581,2736,3579
8568	3579	1	2449,2565,2736,3596
10171	3146	1	3128,3529,259,3512
10441	3596	1	3110,2565,2736,3579
13536	3596	1	2679,2736,3597,3232
13727	3579	1	1180,1258,2154,986
14100	4773	1	2634,2565,2736,3597
4430	2564	1	546,1261,1428,2122
4698	578	1	3178,686,1917,680
5349	3195	1	643,1295,1966,1354
13095	2149	1	687,1023,1026,3406
13095	3552	1	1023,1026,3406,2149
13263	2541	1	779,1527,857,1178
38	2318	1	564,616,2501,2524
6923	3579	1	2448,3118,2565,2736
6923	3597	1	3118,2565,2736,3579
7288	3597	1	2634,3118,3106,3110
8192	2736	1	3111,3110,2565,2679
8192	3597	1	3110,2565,2679,2736
8951	3579	1	2580,2565,2736,2679
8951	3597	1	2565,2736,2679,3579
10171	860	1	3529,259,3512,3146
10171	871	1	259,3512,3146,860
786	520	1	506,1429,1079,3417
786	3406	1	1429,1079,3417,520
3204	3579	1	2635,2565,2736,3596
6183	61	1	639,550,3260,3262
7537	3673	1	3405,2319,3193,1833
8822	3597	1	2634,2635,2565,2736
10171	828	1	3512,3146,860,871
3975	3579	1	995,2634,2679,3596
3975	3597	1	2634,2679,3596,3579
9120	3597	1	3118,2736,3596,3579
12997	3613	1	3579,3596,3597,857
13095	3597	1	1026,3406,2149,3552
14550	4773	1	2581,2565,2736,3596
4307	3579	1	2447,3106,2581,2565
7566	1432	1	1022,1893,2490,1580
10171	3573	1	3146,860,871,828
12871	3596	1	163,2541,827,2736
12871	3597	1	2541,827,2736,3596
13263	2543	1	1527,857,1178,2541
1419	3596	1	2581,2448,2565,2736
4095	4773	1	1463,627,653,3596
6219	1099	1	923,1665,2625,2037
8617	3579	1	2045,2565,2819,3597
8617	4773	1	2565,2819,3597,3579
12494	2045	1	1411,2228,2322,3579
6533	3597	1	2635,2581,2565,2736
7912	896	1	898,3305,599,3519
7912	3296	1	3305,599,3519,896
10146	3596	1	18,545,163,2736
2856	2112	1	517,2045,1484,869
6775	671	1	3291,2581,2448,2447
10171	118	1	860,871,828,3573
4727	3579	1	2635,2634,2679,2736
6827	378	1	674,380,375,377
8907	1604	1	25,2581,3596,2323
11871	1592	1	307,337,1778,3579
11871	2322	1	337,1778,3579,1592
455	4773	1	2634,2635,2565,2736
2821	3471	1	2581,2679,2736,4773
6001	1680	1	1702,639,973,1451
7172	3597	1	2634,2635,2736,3596
9297	508	1	862,1939,1950,308
12388	3596	1	2581,2565,2679,2819
13862	3579	1	498,2634,2565,2736
13862	3596	1	2634,2565,2736,3579
8822	4773	1	2635,2565,2736,3597
11262	3597	1	2635,2565,2679,3579
1141	1432	1	2581,2736,3305,2322
10146	3597	1	545,163,2736,3596
14468	232	1	2049,2440,3368,3398
14468	423	1	2440,3368,3398,232
14468	448	1	3368,3398,232,423
14468	1874	1	3398,232,423,448
14468	3113	1	232,423,448,1874
38	2037	1	616,2501,2524,2318
38	2659	1	2501,2524,2318,2037
12060	3188	1	586,668,705,835
2856	355	1	2045,1484,869,2112
10171	2049	1	871,828,3573,118
67	2736	1	598,2634,2635,2565
67	3597	1	2634,2635,2565,2736
11133	3597	1	576,2096,2736,2323
9821	3579	1	2634,2635,2736,2322
11984	3596	1	2565,2679,2736,3579
11984	3597	1	2679,2736,3579,3596
14027	2658	1	911,570,1962,2091
8003	2322	1	3664,2580,2736,2323
11384	589	1	962,665,2147,3665
14550	3579	1	2565,2736,3596,4773
455	521	1	2635,2565,2736,4773
2655	1176	1	513,548,887,1178
8257	2323	1	2581,2736,3579,3596
9944	3596	1	3106,3111,2736,3579
12782	3579	1	2635,3111,2565,2736
38	409	1	2524,2318,2037,2659
796	3597	1	3105,2581,2736,3579
6793	3596	1	910,3410,2565,2736
6793	3597	1	3410,2565,2736,3596
6993	2323	1	3106,3110,2634,2736
9225	777	1	1959,3194,1295,837
9365	299	1	1870,3359,1099,1871
10161	794	1	666,694,735,779
10171	336	1	828,3573,118,2049
11264	3596	1	2679,2736,4773,3579
13095	2565	1	3406,2149,3552,3597
451	3596	1	2448,1106,2736,3579
12871	2137	1	827,2736,3596,3597
7545	3114	1	989,1809,3293,1154
7912	1432	1	599,3519,896,3296
8378	2091	1	889,1255,969,1317
1153	2322	1	2581,2565,2736,3596
3693	3600	1	312,3052,3579,3596
7375	3600	1	2448,2679,3596,3597
8003	3600	1	2580,2736,2323,2322
10171	46	1	3573,118,2049,336
13319	3511	1	1717,1445,3627,589
13536	3600	1	2736,3597,3232,3596
1832	3600	1	2581,2736,2323,3596
2128	2669	1	2565,2736,3596,4773
2286	2645	1	1413,1415,1900,2529
3204	3600	1	2565,2736,3596,3579
4555	1771	1	650,626,1243,2621
8842	3600	1	2634,2565,3597,3579
11262	3600	1	2565,2679,3579,3597
12914	3600	1	2565,2736,3596,4773
13095	3600	1	2149,3552,3597,2565
13319	3600	1	1445,3627,589,3511
14342	3600	1	2322,4773,3579,3597
14629	550	1	531,1068,1069,546
38	2377	1	2318,2037,2659,409
616	3600	1	2565,2736,2679,3597
7336	2008	1	3533,2003,241,1950
9007	3600	1	2581,2736,3597,3579
9120	3600	1	2736,3596,3579,3597
9908	3600	1	2581,2634,3579,3597
167	3600	1	3105,2447,2565,2736
1153	3597	1	2565,2736,3596,2322
2056	3597	1	3106,2565,2581,2736
2056	4773	1	2565,2581,2736,3597
5542	3600	1	1177,1863,3596,4773
6469	448	1	539,991,1893,445
7336	2379	1	2003,241,1950,2008
8257	4773	1	2736,3579,3596,2323
8328	2669	1	1664,1737,3062,2397
8617	3600	1	2819,3597,3579,4773
10171	1155	1	118,2049,336,46
11170	3600	1	40,2736,3597,3579
12489	3600	1	2565,2819,3509,2322
14409	3600	1	2634,2635,2736,3597
14630	3600	1	910,514,3579,2669
5735	3600	1	2635,2565,2736,3596
7595	3600	1	1584,3109,2679,3597
12494	2669	1	2228,2322,3579,2045
6782	2645	1	919,1784,1482,1483
13263	3112	1	857,1178,2541,2543
134	3600	1	2581,2736,2323,3597
9078	1191	1	1623,1625,3170,3579
1419	3600	1	2448,2565,2736,3596
9382	1178	1	886,3405,1587,1590
13684	2669	1	2736,3596,3597,3579
117	3600	1	3111,2565,2736,3596
2005	3600	1	321,2736,3579,3597
2056	3600	1	2581,2736,3597,4773
3693	2669	1	3052,3579,3596,3600
6618	3600	1	688,3631,2565,2736
7288	3600	1	3118,3106,3110,3597
8137	2647	1	896,3293,900,373
9286	3600	1	3111,2736,3579,3597
10171	267	1	2049,336,46,1155
10404	3600	1	1172,3596,3471,4773
14370	3600	1	2449,2565,2736,3597
5338	3600	1	3111,2565,2736,3579
5637	3600	1	2679,2736,3596,3597
5735	2439	1	2565,2736,3596,3600
6923	3600	1	2565,2736,3579,3597
10171	4536	1	336,46,1155,267
10582	3600	1	2736,2679,3579,3597
11999	644	1	485,307,3194,3196
11999	670	1	307,3194,3196,644
11999	681	1	3194,3196,644,670
12263	2669	1	2581,829,2679,2736
13095	2096	1	3552,3597,2565,3600
13319	2398	1	3627,589,3511,3600
188	2669	1	2634,2736,3597,3579
867	3600	1	2447,2565,2736,2669
5320	3600	1	2581,2736,3579,3597
9666	1893	1	1411,1223,1798,1418
10441	2669	1	2565,2736,3579,3596
12494	1916	1	2322,3579,2045,2669
12494	3130	1	3579,2045,2669,1916
14285	2669	1	2581,2565,2736,3579
14285	3600	1	2565,2736,3579,2669
700	770	1	3384,692,3237,1952
12470	665	1	679,311,835,3194
5044	550	1	2045,587,1855,2980
5334	3600	1	714,858,954,774
7172	3600	1	2635,2736,3596,3597
8960	3600	1	2581,2736,2322,3596
14570	3600	1	3052,1736,3579,3597
2856	3187	1	1484,869,2112,355
7293	2669	1	2565,2581,2736,3579
9225	1299	1	3194,1295,837,777
10146	3600	1	163,2736,3596,3597
13862	991	1	2565,2736,3579,3596
2563	3600	1	2581,2448,2736,3596
8310	3216	1	646,556,1969,1595
1711	1804	1	3310,368,1223,642
8568	2669	1	2565,2736,3596,3579
10545	446	1	308,410,3276,3406
10545	448	1	410,3276,3406,446
10582	2669	1	2679,3579,3597,3600
13095	330	1	3597,2565,3600,2096
4555	2669	1	626,1243,2621,1771
9944	2669	1	3111,2736,3579,3596
13454	1355	1	1169,2115,911,3459
13454	1357	1	2115,911,3459,1355
38	2819	1	2037,2659,409,2377
373	2669	1	591,2736,2322,2323
2286	1912	1	1415,1900,2529,2645
3279	3106	1	310,535,2580,3579
5009	3600	1	2185,2679,2819,3579
6270	2669	1	2565,2736,3579,3596
6270	3600	1	2736,3579,3596,2669
6893	3031	1	1150,2736,1736,3052
6893	3579	1	2736,1736,3052,3031
9471	2669	1	2635,2736,2679,3579
9554	3600	1	2565,2581,2736,4773
11061	3579	1	2679,2736,2565,3596
12837	3600	1	2581,2736,3596,3597
14157	3132	1	1553,1440,2682,3293
14576	3596	1	2565,2736,3579,3597
7475	2669	1	2580,2635,2736,2322
10885	3600	1	2565,2736,3579,3596
455	3600	1	2565,2736,4773,521
13095	514	1	2565,3600,2096,330
13095	515	1	3600,2096,330,514
13095	630	1	2096,330,514,515
13095	3107	1	330,514,515,630
13095	3535	1	514,515,630,3107
13095	3596	1	515,630,3107,3535
14550	2669	1	2736,3596,4773,3579
1463	3355	1	803,911,3406,1112
3437	1435	1	1409,2115,1433,1407
12419	2148	1	3275,3403,506,3557
13095	460	1	630,3107,3535,3596
13727	1959	1	1258,2154,986,3579
14483	3500	1	1342,582,2288,1354
7318	3600	1	2581,2565,2736,3579
8610	1575	1	1669,585,3541,1710
8795	3318	1	1547,1121,1144,604
8951	2669	1	2736,2679,3579,3597
8951	3600	1	2679,3579,3597,2669
6183	1300	1	550,3260,3262,61
12528	2149	1	441,552,424,447
9857	3600	1	2449,2736,2323,3579
38	440	1	2659,409,2377,2819
38	2045	1	409,2377,2819,440
38	3515	1	2377,2819,440,2045
67	3600	1	2635,2565,2736,3597
451	3600	1	1106,2736,3579,3596
1785	3600	1	2635,2565,3596,3597
3321	3600	1	2634,2635,3597,4773
9157	3600	1	2634,2736,3596,3597
11264	3600	1	2736,4773,3579,3596
12494	1614	1	2045,2669,1916,3130
12997	2645	1	3596,3597,857,3613
13048	969	1	967,1903,1655,1782
14550	3600	1	3596,4773,3579,2669
14576	3600	1	2736,3579,3597,3596
6635	1365	1	554,839,568,1679
7912	333	1	3519,896,3296,1432
7912	2228	1	896,3296,1432,333
10151	2736	1	2635,3118,2565,2581
3638	578	1	490,2096,2736,1143
6049	683	1	204,1459,3188,666
7537	1900	1	2319,3193,1833,3673
7537	1930	1	3193,1833,3673,1900
12438	586	1	917,1810,3486,3649
12438	2645	1	1810,3486,3649,586
13095	2433	1	3107,3535,3596,460
8106	1106	1	2736,3596,2323,1113
12126	3597	1	2634,2819,2633,3596
4741	1583	1	883,981,980,2380
10161	3113	1	694,735,779,794
10161	3240	1	735,779,794,3113
12494	858	1	2669,1916,3130,1614
13676	2433	1	219,917,2565,2736
2005	3471	1	2736,3579,3597,3600
13080	1200	1	3184,942,586,955
3502	2433	1	3191,451,506,603
5542	3237	1	1863,3596,4773,3600
7318	3471	1	2565,2736,3579,3600
9078	4773	1	1625,3170,3579,1191
12716	3596	1	2581,2565,2679,2736
886	2433	1	3111,2565,2736,3579
8610	708	1	585,3541,1710,1575
9666	3681	1	1223,1798,1418,1893
6084	2234	1	1027,1540,2151,2633
6084	2417	1	1540,2151,2633,2234
7537	2620	1	1833,3673,1900,1930
8617	2433	1	3597,3579,4773,3600
14100	3600	1	2565,2736,3597,4773
11215	3271	1	565,641,770,2091
8808	2736	1	2634,2565,2581,2679
9666	3187	1	1798,1418,1893,3681
10545	3194	1	3276,3406,446,448
6052	1217	1	1199,1197,1196,1198
6084	897	1	2151,2633,2234,2417
6084	899	1	2633,2234,2417,897
6084	1094	1	2234,2417,897,899
6084	3142	1	2417,897,899,1094
6084	3242	1	897,899,1094,3142
9365	1952	1	3359,1099,1871,299
13095	2531	1	3535,3596,460,2433
13095	3543	1	3596,460,2433,2531
13684	2433	1	3596,3597,3579,2669
13684	2531	1	3597,3579,2669,2433
7475	2531	1	2635,2736,2322,2669
8139	2531	1	3278,1080,856,963
3731	2818	1	799,2132,3406,3620
5233	2531	1	2565,2736,3579,2433
14630	2531	1	514,3579,2669,3600
3564	661	1	439,440,1439,1098
6049	8	1	1459,3188,666,683
10509	2433	1	2736,3596,3597,2561
11262	2531	1	2679,3579,3597,3600
38	816	1	2819,440,2045,3515
1993	2433	1	412,2581,2736,3596
5763	3552	1	2565,2736,2669,2433
11871	2491	1	1778,3579,1592,2322
13862	2433	1	2736,3579,3596,991
8822	2531	1	2565,2736,3597,4773
4741	1443	1	981,980,2380,1583
11716	2433	1	3052,1663,1664,575
13319	1900	1	589,3511,3600,2398
13319	1959	1	3511,3600,2398,1900
13454	3355	1	911,3459,1355,1357
4308	2682	1	1361,3188,3681,1798
5044	2377	1	587,1855,2980,550
11136	734	1	767,3261,554,1926
13211	607	1	1176,2379,2633,1950
1832	3471	1	2736,2323,3596,3600
2655	1498	1	548,887,1178,1176
11999	2621	1	3196,644,670,681
14453	2433	1	2565,2819,3579,3597
8960	311	1	2736,2322,3596,3600
10012	312	1	1898,3625,862,2394
5056	3471	1	2581,2565,2736,3597
3676	1107	1	708,1084,2547,2736
11752	2669	1	2565,2736,3596,3579
13875	3151	1	181,1362,1950,612
9425	2531	1	2355,2361,3681,3728
13327	2433	1	32,2565,2736,3579
5542	3227	1	3596,4773,3600,3237
7912	899	1	3296,1432,333,2228
13680	2531	1	1736,3057,3023,3027
4332	3432	1	210,816,3659,3296
4332	3497	1	816,3659,3296,3432
7545	3306	1	1809,3293,1154,3114
7595	2531	1	3109,2679,3597,3600
5343	2669	1	2565,2736,3596,3579
6533	3600	1	2581,2565,2736,3597
8192	2669	1	2565,2679,2736,3597
8242	2623	1	564,565,974,1596
12682	2433	1	2581,2635,2634,2736
13727	2433	1	2154,986,3579,1959
8543	1243	1	519,144,1112,856
13875	2624	1	1362,1950,612,3151
14354	3355	1	1459,1796,1295,3194
4555	1326	1	1243,2621,1771,2669
7293	3471	1	2581,2736,3579,2669
8003	2625	1	2736,2323,2322,3600
8382	2394	1	2563,2224,2561,2147
8382	2395	1	2224,2561,2147,2394
10196	347	1	708,813,1434,342
10509	443	1	3596,3597,2561,2433
14284	3025	1	3052,1664,1736,3028
951	2624	1	2621,3596,3597,2322
5056	2927	1	2565,2736,3597,3471
6266	2927	1	252,211,1034,1393
7293	2624	1	2736,3579,2669,3471
7328	2624	1	590,3478,2531,1142
7328	2927	1	3478,2531,1142,2624
8139	2854	1	1080,856,963,2531
9286	2625	1	2736,3579,3597,3600
13454	2624	1	3459,1355,1357,3355
13536	2854	1	3597,3232,3596,3600
13552	2625	1	911,3377,3355,2547
1141	2624	1	2736,3305,2322,1432
2128	2625	1	2736,3596,4773,2669
6848	2854	1	2581,2736,3579,3596
7012	2927	1	311,1435,3293,3584
7505	2927	1	2565,2736,2322,3600
7773	1505	1	3253,3579,3596,763
7912	1434	1	1432,333,2228,899
13048	2625	1	1903,1655,1782,969
13372	2625	1	2447,2581,2565,2736
13727	2927	1	986,3579,1959,2433
167	2854	1	2447,2565,2736,3600
1368	2565	1	2447,3106,3110,2736
1480	2625	1	503,3275,1785,3579
1785	2854	1	2565,3596,3597,3600
2906	2854	1	1362,565,1940,1260
5542	2531	1	4773,3600,3237,3227
6084	2433	1	899,1094,3142,3242
6084	2927	1	1094,3142,3242,2433
6094	2003	1	2360,3417,811,2000
6219	2624	1	1665,2625,2037,1099
6289	2927	1	651,3410,2669,2624
6609	2624	1	762,1553,1851,2927
7012	2625	1	1435,3293,3584,2927
7186	2669	1	2565,2736,2322,3596
7318	2625	1	2736,3579,3600,3471
9908	2927	1	2634,3579,3597,3600
10509	2624	1	3597,2561,2433,443
13862	2624	1	3579,3596,991,2433
14353	2854	1	1893,1949,1950,2651
14353	2927	1	1949,1950,2651,2854
14550	3471	1	4773,3579,2669,3600
1480	2927	1	3275,1785,3579,2625
1841	2854	1	2565,2819,3596,2531
2005	2854	1	3579,3597,3600,3471
3866	2927	1	822,1867,3579,3597
7293	1782	1	3579,2669,3471,2624
11262	2927	1	3579,3597,3600,2531
2655	2686	1	887,1178,1176,1498
3228	2624	1	541,1178,2531,2927
3437	2624	1	2115,1433,1407,1435
3437	2625	1	1433,1407,1435,2624
5324	2625	1	509,1570,1959,2205
8610	2527	1	3541,1710,1575,708
9083	787	1	916,1355,1528,566
10012	1114	1	3625,862,2394,312
10441	2624	1	2736,3579,3596,2669
12411	2854	1	3110,3118,2581,2736
12494	2624	1	1916,3130,1614,858
12494	2625	1	3130,1614,858,2624
13880	2624	1	2565,2736,3579,2669
14483	1573	1	582,2288,1354,3500
14483	2105	1	2288,1354,3500,1573
5260	1365	1	972,1655,762,750
5260	1634	1	1655,762,750,1365
5260	1839	1	762,750,1365,1634
8328	2625	1	1737,3062,2397,2669
3050	2624	1	3728,1178,3406,3396
3406	897	1	1486,2532,334,3528
5763	2624	1	2736,2669,2433,3552
9908	3471	1	3579,3597,3600,2927
117	2624	1	2565,2736,3596,3600
886	2624	1	2565,2736,3579,2433
6094	3544	1	3417,811,2000,2003
6188	669	1	612,2927,609,663
6188	671	1	2927,609,663,669
7376	2625	1	3110,2736,2322,2323
8260	2625	1	2635,2736,3597,2531
8712	1789	1	1972,1205,961,3362
9425	2854	1	2361,3681,3728,2531
9425	2927	1	3681,3728,2531,2854
4369	2927	1	498,869,3600,2854
9286	2854	1	3579,3597,3600,2625
9286	2927	1	3597,3600,2625,2854
13785	2624	1	2323,2736,3596,3600
13785	2625	1	2736,3596,3600,2624
2286	2927	1	1900,2529,2645,1912
2906	2625	1	565,1940,1260,2854
4131	2633	1	791,1913,2132,3589
5637	2854	1	2736,3596,3597,3600
5637	2927	1	3596,3597,3600,2854
13372	2854	1	2581,2565,2736,2625
38	1585	1	440,2045,3515,816
1841	2625	1	2819,3596,2531,2854
2378	2625	1	1949,1016,1950,2927
5349	1609	1	1295,1966,1354,3195
6094	3451	1	811,2000,2003,3544
7303	2625	1	2634,2635,3596,3600
10441	2854	1	3579,3596,2669,2624
10441	2927	1	3596,2669,2624,2854
3437	2819	1	1407,1435,2624,2625
3693	2854	1	3579,3596,3600,2669
3453	2625	1	2581,2736,3579,3597
3453	2927	1	2736,3579,3597,2625
14353	2115	1	1950,2651,2854,2927
14353	2351	1	2651,2854,2927,2115
1991	2624	1	1406,3625,1220,3406
2821	2927	1	2679,2736,4773,3471
8822	2927	1	2736,3597,4773,2531
10275	2154	1	3579,2854,2927,1994
13862	2625	1	3596,991,2433,2624
5252	379	1	1805,369,378,1534
5252	506	1	369,378,1534,379
5252	979	1	378,1534,379,506
5252	1009	1	1534,379,506,979
8813	514	1	556,1017,2091,3377
12329	2624	1	1118,1272,630,830
13319	35	1	3600,2398,1900,1959
14370	2927	1	2565,2736,3597,3600
14550	2625	1	3579,2669,3600,3471
496	2625	1	2580,2581,2736,3596
3437	2224	1	1435,2624,2625,2819
5045	215	1	170,212,2625,1114
9263	1400	1	5,1506,509,1399
3735	1409	1	1415,3016,1800,3406
5045	2927	1	212,2625,1114,215
8951	2624	1	3579,3597,2669,3600
10509	424	1	2561,2433,443,2624
267	242	1	757,916,1326,1607
267	1864	1	916,1326,1607,242
4332	3378	1	3659,3296,3432,3497
57	1597	1	3373,3527,1563,1866
2056	2927	1	2736,3597,4773,3600
9114	2624	1	734,3579,3596,2669
13616	1580	1	1773,2306,3551,3550
5338	2625	1	2565,2736,3579,3600
12478	2927	1	3579,4773,3600,2433
14582	795	1	1873,492,1782,1258
4302	3579	1	2565,2736,3597,3596
4927	770	1	2321,565,3394,159
8257	2624	1	3579,3596,2323,4773
12263	2927	1	829,2679,2736,2669
2822	2673	1	1104,1103,774,1745
386	2179	1	3207,2624,2854,2625
9280	1979	1	2091,3557,1964,1939
13727	2680	1	3579,1959,2433,2927
13996	3320	1	1579,3020,2531,2927
4369	2179	1	869,3600,2854,2927
5349	1653	1	1966,1354,3195,1609
8505	2625	1	2634,2635,2736,3579
9175	2669	1	2565,2736,3597,2433
9263	2742	1	1506,509,1399,1400
10274	2379	1	2185,338,544,2377
11716	3320	1	1663,1664,575,2433
14453	3320	1	2819,3579,3597,2433
596	2179	1	835,2433,1423,1857
5233	2624	1	2736,3579,2433,2531
5588	3320	1	3297,3202,3377,129
9074	3320	1	126,598,1665,2531
9666	2137	1	1418,1893,3681,3187
10441	2179	1	2669,2624,2854,2927
10803	924	1	3380,1875,581,1355
12263	2625	1	2679,2736,2669,2927
13319	3320	1	2398,1900,1959,35
13536	2179	1	3232,3596,3600,2854
14461	2179	1	4957,232,2091,2736
14539	2179	1	3597,2322,3596,3600
731	3320	1	1296,708,1298,813
1991	2179	1	3625,1220,3406,2624
2024	3320	1	307,1603,2927,3410
2236	2179	1	2448,2679,2322,2736
2286	764	1	2529,2645,1912,2927
2286	773	1	2645,1912,2927,764
2286	1643	1	1912,2927,764,773
2378	3320	1	1016,1950,2927,2625
3437	2376	1	2624,2625,2819,2224
3832	2179	1	1603,3365,2624,2625
5233	3320	1	3579,2433,2531,2624
5302	2625	1	2580,2581,2736,3579
5324	2179	1	1570,1959,2205,2625
5324	3320	1	1959,2205,2625,2179
7012	3320	1	3293,3584,2927,2625
7475	3320	1	2736,2322,2669,2531
7537	3320	1	3673,1900,1930,2620
7773	3320	1	3579,3596,763,1505
9643	3320	1	631,648,3600,1034
12997	2052	1	3597,857,3613,2645
4649	3320	1	856,2354,2360,2625
14582	1126	1	492,1782,1258,795
2286	2179	1	2927,764,773,1643
3453	2179	1	3579,3597,2625,2927
3638	2624	1	2096,2736,1143,578
12368	3320	1	2565,2581,2736,3600
3437	1398	1	2625,2819,2224,2376
4307	2179	1	3106,2581,2565,3579
8528	2625	1	2736,3579,3596,4773
10028	2179	1	640,773,630,3597
14353	3320	1	2854,2927,2115,2351
8822	3320	1	3597,4773,2531,2927
9908	3320	1	3597,3600,2927,3471
2056	599	1	3597,4773,3600,2927
11871	3320	1	3579,1592,2322,2491
2906	2410	1	1940,1260,2854,2625
3437	2422	1	2819,2224,2376,1398
8437	2569	1	1922,2490,856,420
1094	446	1	2531,2433,2854,321
1094	2179	1	2433,2854,321,446
1094	2625	1	2854,321,446,2179
1094	3320	1	321,446,2179,2625
1657	1267	1	679,912,2564,1266
1657	1275	1	912,2564,1266,1267
1657	1284	1	2564,1266,1267,1275
1657	1937	1	1266,1267,1275,1284
1657	2832	1	1267,1275,1284,1937
5349	1596	1	1354,3195,1609,1653
7537	2179	1	1900,1930,2620,3320
3321	3320	1	2635,3597,4773,3600
5763	3320	1	2669,2433,3552,2624
12997	2740	1	857,3613,2645,2052
12997	2896	1	3613,2645,2052,2740
5334	1385	1	858,954,774,3600
2286	2066	1	764,773,1643,2179
7894	3021	1	3052,3014,3078,1737
7894	3026	1	3014,3078,1737,3021
7894	3065	1	3078,1737,3021,3026
8242	3046	1	565,974,1596,2623
14311	278	1	1697,2433,2323,2854
188	3320	1	2736,3597,3579,2669
3437	2877	1	2224,2376,1398,2422
3437	3191	1	2376,1398,2422,2877
6289	2481	1	3410,2669,2624,2927
9225	2373	1	1295,837,777,1299
14354	1075	1	1796,1295,3194,3355
14354	1080	1	1295,3194,3355,1075
14354	2410	1	3194,3355,1075,1080
5271	1534	1	223,60,1242,657
5542	3320	1	3600,3237,3227,2531
38	349	1	2045,3515,816,1585
2286	3244	1	773,1643,2179,2066
5252	490	1	379,506,979,1009
5252	491	1	506,979,1009,490
2821	3320	1	2736,4773,3471,2927
14570	3059	1	1736,3579,3597,3600
2286	3549	1	1643,2179,2066,3244
3439	2744	1	794,793,3277,1949
7414	2179	1	2122,1884,2565,2736
10196	1602	1	813,1434,342,347
11201	509	1	1901,3171,2927,2179
